Date/Time,Year,Month,Day,Time,Temp (C),Dew Point Temp (C),Rel Hum (%),Wind Dir (10s deg),Wind Spd (km/h),Visibility (km),Stn Press (kPa),Hmdx,Wind Chill,Weather,filename
2017-04-24 19:00,2017,4,24,19:00,11.0,7.7,80.0,30.0,12.0,48.3,100.81,,,Mainly Clear,katkam-20170424190000.jpg
2017-04-25 07:00,2017,4,25,07:00,9.8,7.1,83.0,14.0,17.0,32.2,101.29,,,Cloudy,katkam-20170425070000.jpg
2017-04-25 10:00,2017,4,25,10:00,11.8,7.4,74.0,12.0,22.0,48.3,101.27,,,Mostly Cloudy,katkam-20170425100000.jpg
2017-04-25 13:00,2017,4,25,13:00,12.6,6.2,65.0,13.0,17.0,48.3,101.17,,,Cloudy,katkam-20170425130000.jpg
2017-04-25 16:00,2017,4,25,16:00,12.9,5.4,60.0,10.0,21.0,48.3,100.96,,,Cloudy,katkam-20170425160000.jpg
2017-04-25 19:00,2017,4,25,19:00,11.7,5.4,65.0,12.0,16.0,24.1,100.77,,,Rain,katkam-20170425190000.jpg
2017-04-26 07:00,2017,4,26,07:00,10.2,7.5,83.0,13.0,10.0,24.1,100.63,,,Mostly Cloudy,katkam-20170426070000.jpg
2017-04-26 10:00,2017,4,26,10:00,11.8,7.0,72.0,25.0,12.0,32.2,100.74,,,Mostly Cloudy,katkam-20170426100000.jpg
2017-04-26 13:00,2017,4,26,13:00,14.5,5.6,55.0,22.0,19.0,48.3,100.82,,,Mainly Clear,katkam-20170426130000.jpg
2017-04-26 16:00,2017,4,26,16:00,12.2,7.5,73.0,22.0,15.0,48.3,100.85,,,Mostly Cloudy,katkam-20170426160000.jpg
2017-04-26 19:00,2017,4,26,19:00,9.7,5.3,74.0,29.0,32.0,32.2,100.99,,,Rain Showers,katkam-20170426190000.jpg
2017-04-27 07:00,2017,4,27,07:00,9.7,5.3,74.0,26.0,28.0,48.3,101.58,,,Mostly Cloudy,katkam-20170427070000.jpg
2017-04-27 10:00,2017,4,27,10:00,11.2,6.8,74.0,25.0,24.0,48.3,101.68,,,Mostly Cloudy,katkam-20170427100000.jpg
2017-04-27 13:00,2017,4,27,13:00,12.0,4.3,59.0,22.0,20.0,48.3,101.75,,,Mainly Clear,katkam-20170427130000.jpg
2017-04-27 16:00,2017,4,27,16:00,12.0,5.0,62.0,23.0,17.0,48.3,101.81,,,Mainly Clear,katkam-20170427160000.jpg
2017-04-27 19:00,2017,4,27,19:00,10.4,5.6,72.0,26.0,15.0,48.3,101.89,,,Mainly Clear,katkam-20170427190000.jpg
2017-04-28 07:00,2017,4,28,07:00,8.9,5.8,81.0,27.0,14.0,32.2,102.59,,,Mostly Cloudy,katkam-20170428070000.jpg
2017-04-28 10:00,2017,4,28,10:00,11.2,6.4,72.0,26.0,14.0,48.3,102.71,,,Mainly Clear,katkam-20170428100000.jpg
2017-04-28 13:00,2017,4,28,13:00,11.9,7.8,76.0,25.0,11.0,48.3,102.69,,,Mainly Clear,katkam-20170428130000.jpg
2017-04-28 16:00,2017,4,28,16:00,13.7,6.8,63.0,22.0,14.0,48.3,102.62,,,Mostly Cloudy,katkam-20170428160000.jpg
2017-04-28 19:00,2017,4,28,19:00,10.9,5.7,70.0,23.0,7.0,48.3,102.58,,,Mainly Clear,katkam-20170428190000.jpg
2017-04-29 07:00,2017,4,29,07:00,8.6,4.8,77.0,10.0,19.0,32.2,102.52,,,Cloudy,katkam-20170429070000.jpg
2017-04-29 10:00,2017,4,29,10:00,9.8,6.0,77.0,10.0,19.0,24.1,102.33,,,Cloudy,katkam-20170429100000.jpg
2017-04-29 11:00,2017,4,29,11:00,9.7,6.3,79.0,11.0,20.0,19.3,102.26,,,Rain,katkam-20170429110000.jpg
2017-04-29 12:00,2017,4,29,12:00,8.5,6.6,88.0,8.0,22.0,16.1,102.14,,,Rain,katkam-20170429120000.jpg
2017-04-29 13:00,2017,4,29,13:00,9.6,7.2,85.0,8.0,16.0,19.3,102.16,,,Rain,katkam-20170429130000.jpg
2017-04-29 14:00,2017,4,29,14:00,9.8,7.2,84.0,6.0,16.0,19.3,102.06,,,Rain,katkam-20170429140000.jpg
2017-04-29 15:00,2017,4,29,15:00,9.3,6.6,83.0,6.0,15.0,24.1,101.99,,,Rain,katkam-20170429150000.jpg
2017-04-29 16:00,2017,4,29,16:00,9.1,7.1,87.0,7.0,14.0,12.9,101.97,,,Rain,katkam-20170429160000.jpg
2017-04-29 17:00,2017,4,29,17:00,8.8,7.3,90.0,5.0,13.0,12.9,101.89,,,Rain,katkam-20170429170000.jpg
2017-04-29 18:00,2017,4,29,18:00,8.4,6.9,90.0,6.0,17.0,12.9,101.83,,,Rain,katkam-20170429180000.jpg
2017-04-29 19:00,2017,4,29,19:00,8.3,6.8,90.0,6.0,19.0,19.3,101.76,,,Cloudy,katkam-20170429190000.jpg
2017-04-30 07:00,2017,4,30,07:00,9.9,5.1,72.0,26.0,22.0,32.2,102.12,,,Mainly Clear,katkam-20170430070000.jpg
2017-04-30 10:00,2017,4,30,10:00,12.1,6.4,68.0,28.0,22.0,48.3,102.32,,,Mainly Clear,katkam-20170430100000.jpg
2017-04-30 13:00,2017,4,30,13:00,12.9,7.4,69.0,25.0,17.0,48.3,102.41,,,Mainly Clear,katkam-20170430130000.jpg
2017-04-30 16:00,2017,4,30,16:00,13.6,4.5,54.0,20.0,22.0,48.3,102.45,,,Mainly Clear,katkam-20170430160000.jpg
2017-04-30 19:00,2017,4,30,19:00,11.1,6.3,72.0,21.0,12.0,48.3,102.46,,,Mainly Clear,katkam-20170430190000.jpg
2017-05-01 06:00,2017,5,1,06:00,8.4,6.2,86.0,8.0,17.0,24.1,102.39,,,Rain,katkam-20170501060000.jpg
2017-05-01 07:00,2017,5,1,07:00,8.8,6.4,85.0,9.0,21.0,24.1,102.37,,,Cloudy,katkam-20170501070000.jpg
2017-05-01 08:00,2017,5,1,08:00,9.5,6.8,83.0,11.0,16.0,24.1,102.35,,,Rain Showers,katkam-20170501080000.jpg
2017-05-01 09:00,2017,5,1,09:00,9.2,7.2,87.0,15.0,16.0,19.3,102.34,,,Rain,katkam-20170501090000.jpg
2017-05-01 10:00,2017,5,1,10:00,9.2,7.2,87.0,16.0,17.0,19.3,102.33,,,Rain,katkam-20170501100000.jpg
2017-05-01 11:00,2017,5,1,11:00,9.3,7.4,88.0,18.0,10.0,19.3,102.34,,,Rain,katkam-20170501110000.jpg
2017-05-01 12:00,2017,5,1,12:00,10.1,6.8,80.0,20.0,14.0,24.1,102.33,,,Rain,katkam-20170501120000.jpg
2017-05-01 13:00,2017,5,1,13:00,10.6,5.6,71.0,22.0,4.0,24.1,102.25,,,Mostly Cloudy,katkam-20170501130000.jpg
2017-05-01 14:00,2017,5,1,14:00,9.9,4.7,70.0,23.0,10.0,24.1,102.21,,,Rain Showers,katkam-20170501140000.jpg
2017-05-01 16:00,2017,5,1,16:00,10.2,6.0,75.0,23.0,10.0,32.2,102.15,,,Mostly Cloudy,katkam-20170501160000.jpg
2017-05-01 19:00,2017,5,1,19:00,9.1,6.2,82.0,30.0,11.0,32.2,102.16,,,Mostly Cloudy,katkam-20170501190000.jpg
2017-05-03 07:00,2017,5,3,07:00,11.7,11.1,96.0,9.0,21.0,16.1,102.1,,,Rain,katkam-20170503070000.jpg
2017-05-03 09:00,2017,5,3,09:00,12.4,11.8,96.0,9.0,17.0,16.1,102.16,,,Rain,katkam-20170503090000.jpg
2017-05-03 10:00,2017,5,3,10:00,12.7,11.9,95.0,9.0,17.0,19.3,102.18,,,Rain,katkam-20170503100000.jpg
2017-05-03 11:00,2017,5,3,11:00,13.1,12.3,95.0,9.0,17.0,19.3,102.17,,,Rain,katkam-20170503110000.jpg
2017-05-03 12:00,2017,5,3,12:00,13.3,12.5,95.0,9.0,13.0,9.7,102.18,,,"Rain,Fog",katkam-20170503120000.jpg
2017-05-03 13:00,2017,5,3,13:00,13.8,13.2,96.0,8.0,13.0,9.7,102.16,,,"Rain,Fog",katkam-20170503130000.jpg
2017-05-03 14:00,2017,5,3,14:00,14.4,13.3,93.0,7.0,13.0,19.3,102.14,,,Rain,katkam-20170503140000.jpg
2017-05-03 15:00,2017,5,3,15:00,14.8,13.7,93.0,8.0,12.0,16.1,102.08,,,Rain,katkam-20170503150000.jpg
2017-05-03 16:00,2017,5,3,16:00,14.7,13.9,95.0,8.0,11.0,16.1,102.02,,,Rain,katkam-20170503160000.jpg
2017-05-03 17:00,2017,5,3,17:00,15.2,13.9,92.0,6.0,10.0,32.2,101.96,,,Rain Showers,katkam-20170503170000.jpg
2017-05-03 19:00,2017,5,3,19:00,14.8,14.0,95.0,14.0,8.0,24.1,101.81,,,Cloudy,katkam-20170503190000.jpg
2017-05-04 07:00,2017,5,4,07:00,13.8,12.2,90.0,9.0,6.0,48.3,101.43,,,Mainly Clear,katkam-20170504070000.jpg
2017-05-04 10:00,2017,5,4,10:00,16.3,13.1,81.0,29.0,17.0,48.3,101.33,,,Mainly Clear,katkam-20170504100000.jpg
2017-05-04 13:00,2017,5,4,13:00,18.3,14.3,77.0,28.0,10.0,48.3,101.12,,,Mainly Clear,katkam-20170504130000.jpg
2017-05-04 16:00,2017,5,4,16:00,19.0,14.9,77.0,27.0,13.0,48.3,100.83,,,Mostly Cloudy,katkam-20170504160000.jpg
2017-05-04 19:00,2017,5,4,19:00,17.6,14.7,83.0,10.0,13.0,32.2,100.73,,,Rain,katkam-20170504190000.jpg
2017-05-05 07:00,2017,5,5,07:00,13.4,10.8,84.0,13.0,25.0,32.2,100.64,,,Cloudy,katkam-20170505070000.jpg
2017-05-05 08:00,2017,5,5,08:00,12.4,11.0,91.0,12.0,24.0,24.1,100.78,,,Rain Showers,katkam-20170505080000.jpg
2017-05-05 10:00,2017,5,5,10:00,13.5,11.2,86.0,13.0,23.0,24.1,100.88,,,Cloudy,katkam-20170505100000.jpg
2017-05-05 13:00,2017,5,5,13:00,15.5,5.2,50.0,19.0,16.0,32.2,101.02,,,Mostly Cloudy,katkam-20170505130000.jpg
2017-05-05 16:00,2017,5,5,16:00,14.3,9.2,71.0,10.0,16.0,32.2,101.21,,,Mostly Cloudy,katkam-20170505160000.jpg
2017-05-05 19:00,2017,5,5,19:00,11.4,5.3,66.0,25.0,16.0,32.2,101.39,,,Mostly Cloudy,katkam-20170505190000.jpg
2017-05-06 07:00,2017,5,6,07:00,9.8,5.8,76.0,29.0,19.0,48.3,101.91,,,Mostly Cloudy,katkam-20170506070000.jpg
2017-05-06 10:00,2017,5,6,10:00,12.0,5.2,63.0,28.0,17.0,48.3,101.98,,,Mainly Clear,katkam-20170506100000.jpg
2017-05-06 13:00,2017,5,6,13:00,12.6,3.6,54.0,24.0,16.0,48.3,102.01,,,Mainly Clear,katkam-20170506130000.jpg
2017-05-06 16:00,2017,5,6,16:00,12.9,4.9,58.0,23.0,18.0,48.3,101.97,,,Mainly Clear,katkam-20170506160000.jpg
2017-05-06 19:00,2017,5,6,19:00,10.8,5.6,70.0,25.0,10.0,48.3,101.95,,,Clear,katkam-20170506190000.jpg
2017-05-07 07:00,2017,5,7,07:00,9.5,4.5,71.0,2.0,7.0,48.3,102.42,,,Mainly Clear,katkam-20170507070000.jpg
2017-05-07 13:00,2017,5,7,13:00,12.1,6.0,66.0,25.0,13.0,48.3,102.35,,,Mainly Clear,katkam-20170507130000.jpg
2017-05-07 16:00,2017,5,7,16:00,12.8,5.3,60.0,23.0,10.0,48.3,102.23,,,Mostly Cloudy,katkam-20170507160000.jpg
2017-05-07 19:00,2017,5,7,19:00,11.8,6.3,69.0,18.0,6.0,48.3,102.2,,,Mostly Cloudy,katkam-20170507190000.jpg
2017-05-08 07:00,2017,5,8,07:00,10.4,5.4,71.0,8.0,8.0,48.3,102.31,,,Cloudy,katkam-20170508070000.jpg
2017-05-08 10:00,2017,5,8,10:00,12.8,6.4,65.0,24.0,4.0,48.3,102.28,,,Cloudy,katkam-20170508100000.jpg
2017-05-08 13:00,2017,5,8,13:00,12.4,7.7,73.0,25.0,11.0,48.3,102.22,,,Cloudy,katkam-20170508130000.jpg
2017-05-08 16:00,2017,5,8,16:00,13.8,7.6,66.0,30.0,17.0,48.3,102.12,,,Mostly Cloudy,katkam-20170508160000.jpg
2017-05-08 19:00,2017,5,8,19:00,11.8,9.0,83.0,28.0,15.0,32.2,102.05,,,Mostly Cloudy,katkam-20170508190000.jpg
2017-05-09 07:00,2017,5,9,07:00,10.9,7.2,78.0,22.0,6.0,48.3,101.95,,,Mainly Clear,katkam-20170509070000.jpg
2017-05-09 10:00,2017,5,9,10:00,14.4,9.5,72.0,27.0,7.0,48.3,101.81,,,Cloudy,katkam-20170509100000.jpg
2017-05-09 13:00,2017,5,9,13:00,14.9,9.7,71.0,28.0,10.0,48.3,101.68,,,Cloudy,katkam-20170509130000.jpg
2017-05-09 16:00,2017,5,9,16:00,14.5,10.6,77.0,28.0,12.0,48.3,101.56,,,Cloudy,katkam-20170509160000.jpg
2017-05-09 19:00,2017,5,9,19:00,12.7,9.9,83.0,29.0,3.0,48.3,101.42,,,Cloudy,katkam-20170509190000.jpg
2017-05-10 07:00,2017,5,10,07:00,12.9,7.2,68.0,11.0,8.0,48.3,101.26,,,Cloudy,katkam-20170510070000.jpg
2017-05-10 10:00,2017,5,10,10:00,13.7,11.8,88.0,26.0,15.0,48.3,101.22,,,Cloudy,katkam-20170510100000.jpg
2017-05-10 13:00,2017,5,10,13:00,17.0,10.9,67.0,25.0,5.0,48.3,101.13,,,Cloudy,katkam-20170510130000.jpg
2017-05-10 16:00,2017,5,10,16:00,15.2,9.6,69.0,27.0,6.0,48.3,101.03,,,Cloudy,katkam-20170510160000.jpg
2017-05-10 17:00,2017,5,10,17:00,13.9,9.8,76.0,22.0,9.0,32.2,101.01,,,Rain,katkam-20170510170000.jpg
2017-05-10 19:00,2017,5,10,19:00,13.8,10.1,78.0,10.0,9.0,24.1,100.98,,,Cloudy,katkam-20170510190000.jpg
2017-05-11 06:00,2017,5,11,06:00,12.5,11.6,94.0,6.0,15.0,16.1,100.95,,,Rain,katkam-20170511060000.jpg
2017-05-11 07:00,2017,5,11,07:00,13.0,12.1,94.0,8.0,12.0,24.1,100.9,,,Rain,katkam-20170511070000.jpg
2017-05-11 08:00,2017,5,11,08:00,13.1,12.2,94.0,10.0,16.0,24.1,100.86,,,Rain,katkam-20170511080000.jpg
2017-05-11 09:00,2017,5,11,09:00,13.5,12.2,92.0,14.0,14.0,24.1,100.87,,,Rain,katkam-20170511090000.jpg
2017-05-11 10:00,2017,5,11,10:00,13.6,12.5,93.0,15.0,16.0,12.9,100.9,,,Rain,katkam-20170511100000.jpg
2017-05-11 11:00,2017,5,11,11:00,12.4,11.5,94.0,14.0,22.0,4.8,100.92,,,"Moderate Rain,Fog",katkam-20170511110000.jpg
2017-05-11 12:00,2017,5,11,12:00,12.2,9.8,85.0,13.0,9.0,19.3,100.98,,,Rain,katkam-20170511120000.jpg
2017-05-11 13:00,2017,5,11,13:00,12.6,10.2,85.0,4.0,8.0,24.1,101.13,,,Rain,katkam-20170511130000.jpg
2017-05-11 14:00,2017,5,11,14:00,12.3,10.1,86.0,5.0,18.0,24.1,101.21,,,Rain,katkam-20170511140000.jpg
2017-05-11 16:00,2017,5,11,16:00,12.6,10.0,84.0,13.0,27.0,24.1,101.33,,,Mostly Cloudy,katkam-20170511160000.jpg
2017-05-11 19:00,2017,5,11,19:00,10.4,8.2,86.0,13.0,22.0,24.1,101.38,,,Rain,katkam-20170511190000.jpg
2017-05-11 20:00,2017,5,11,20:00,9.5,8.6,94.0,10.0,14.0,19.3,101.32,,,Rain,katkam-20170511200000.jpg
2017-05-12 06:00,2017,5,12,06:00,7.5,6.6,94.0,6.0,5.0,12.9,101.38,,,Rain Showers,katkam-20170512060000.jpg
2017-05-12 07:00,2017,5,12,07:00,8.5,7.1,91.0,7.0,7.0,24.1,101.39,,,Rain Showers,katkam-20170512070000.jpg
2017-05-12 10:00,2017,5,12,10:00,12.1,6.0,66.0,12.0,17.0,24.1,101.4,,,Mostly Cloudy,katkam-20170512100000.jpg
2017-05-12 13:00,2017,5,12,13:00,13.2,7.5,68.0,28.0,11.0,32.2,101.37,,,Mostly Cloudy,katkam-20170512130000.jpg
2017-05-12 16:00,2017,5,12,16:00,11.2,5.8,69.0,26.0,10.0,32.2,101.38,,,Mostly Cloudy,katkam-20170512160000.jpg
2017-05-12 19:00,2017,5,12,19:00,10.0,5.0,71.0,9.0,26.0,32.2,101.4,,,Mostly Cloudy,katkam-20170512190000.jpg
2017-05-13 07:00,2017,5,13,07:00,8.6,6.2,85.0,10.0,8.0,32.2,101.36,,,Mostly Cloudy,katkam-20170513070000.jpg
2017-05-13 09:00,2017,5,13,09:00,9.4,6.5,82.0,13.0,7.0,24.1,101.42,,,Rain Showers,katkam-20170513090000.jpg
2017-05-13 10:00,2017,5,13,10:00,10.2,7.3,82.0,10.0,9.0,24.1,101.41,,,Mostly Cloudy,katkam-20170513100000.jpg
2017-05-13 13:00,2017,5,13,13:00,12.9,7.2,68.0,21.0,15.0,32.2,101.35,,,Mostly Cloudy,katkam-20170513130000.jpg
2017-05-13 16:00,2017,5,13,16:00,13.3,5.5,59.0,20.0,13.0,32.2,101.29,,,Mostly Cloudy,katkam-20170513160000.jpg
2017-05-13 19:00,2017,5,13,19:00,11.0,6.4,73.0,18.0,5.0,32.2,101.33,,,Cloudy,katkam-20170513190000.jpg
2017-05-14 07:00,2017,5,14,07:00,10.2,7.5,83.0,10.0,14.0,24.1,101.52,,,Cloudy,katkam-20170514070000.jpg
2017-05-14 09:00,2017,5,14,09:00,8.8,6.8,87.0,8.0,14.0,19.3,101.55,,,Moderate Rain Showers,katkam-20170514090000.jpg
2017-05-14 10:00,2017,5,14,10:00,10.1,7.2,82.0,35.0,13.0,24.1,101.55,,,Cloudy,katkam-20170514100000.jpg
2017-05-14 13:00,2017,5,14,13:00,11.8,7.4,74.0,27.0,9.0,32.2,101.49,,,Mostly Cloudy,katkam-20170514130000.jpg
2017-05-14 16:00,2017,5,14,16:00,11.6,7.2,74.0,26.0,18.0,48.3,101.41,,,Mostly Cloudy,katkam-20170514160000.jpg
2017-05-14 19:00,2017,5,14,19:00,11.1,6.5,73.0,22.0,8.0,48.3,101.42,,,Mainly Clear,katkam-20170514190000.jpg
2017-05-15 07:00,2017,5,15,07:00,9.3,6.8,84.0,10.0,17.0,24.1,101.37,,,Rain,katkam-20170515070000.jpg
2017-05-15 09:00,2017,5,15,09:00,9.7,6.1,78.0,14.0,14.0,24.1,101.35,,,Rain,katkam-20170515090000.jpg
2017-05-15 10:00,2017,5,15,10:00,9.2,7.3,88.0,14.0,18.0,19.3,101.35,,,Rain,katkam-20170515100000.jpg
2017-05-15 11:00,2017,5,15,11:00,10.1,7.2,82.0,14.0,6.0,24.1,101.32,,,Rain,katkam-20170515110000.jpg
2017-05-15 12:00,2017,5,15,12:00,10.6,6.0,73.0,17.0,15.0,24.1,101.29,,,Rain,katkam-20170515120000.jpg
2017-05-15 13:00,2017,5,15,13:00,10.6,7.3,80.0,13.0,14.0,24.1,101.24,,,Rain,katkam-20170515130000.jpg
2017-05-15 14:00,2017,5,15,14:00,10.2,6.8,79.0,11.0,11.0,24.1,101.18,,,Rain,katkam-20170515140000.jpg
2017-05-15 15:00,2017,5,15,15:00,9.6,7.4,86.0,12.0,17.0,24.1,101.13,,,Rain,katkam-20170515150000.jpg
2017-05-15 16:00,2017,5,15,16:00,8.9,7.0,88.0,12.0,14.0,19.3,101.09,,,Rain,katkam-20170515160000.jpg
2017-05-15 17:00,2017,5,15,17:00,8.7,7.8,94.0,13.0,15.0,8.1,101.0,,,"Rain,Fog",katkam-20170515170000.jpg
2017-05-15 18:00,2017,5,15,18:00,8.6,7.7,94.0,13.0,16.0,8.1,100.91,,,"Rain,Fog",katkam-20170515180000.jpg
2017-05-15 19:00,2017,5,15,19:00,8.5,7.4,93.0,12.0,26.0,8.1,100.81,,,"Rain,Fog",katkam-20170515190000.jpg
2017-05-15 20:00,2017,5,15,20:00,8.3,7.6,95.0,10.0,21.0,8.1,100.69,,,"Rain,Fog",katkam-20170515200000.jpg
2017-05-16 07:00,2017,5,16,07:00,7.5,6.1,91.0,8.0,13.0,24.1,100.1,,,Cloudy,katkam-20170516070000.jpg
2017-05-16 10:00,2017,5,16,10:00,9.5,5.7,77.0,7.0,5.0,24.1,100.34,,,Cloudy,katkam-20170516100000.jpg
2017-05-16 13:00,2017,5,16,13:00,11.0,7.2,77.0,28.0,20.0,32.2,100.51,,,Mostly Cloudy,katkam-20170516130000.jpg
2017-05-16 16:00,2017,5,16,16:00,11.8,6.1,68.0,26.0,11.0,32.2,100.62,,,Mostly Cloudy,katkam-20170516160000.jpg
2017-05-16 19:00,2017,5,16,19:00,11.0,6.2,72.0,15.0,16.0,32.2,100.82,,,Mostly Cloudy,katkam-20170516190000.jpg
2017-05-17 07:00,2017,5,17,07:00,10.2,6.9,80.0,11.0,14.0,32.2,101.79,,,Cloudy,katkam-20170517070000.jpg
2017-05-17 10:00,2017,5,17,10:00,12.1,8.0,76.0,11.0,20.0,32.2,101.97,,,Cloudy,katkam-20170517100000.jpg
2017-05-17 13:00,2017,5,17,13:00,13.8,8.3,69.0,14.0,13.0,48.3,102.03,,,Cloudy,katkam-20170517130000.jpg
2017-05-17 16:00,2017,5,17,16:00,14.4,8.8,69.0,21.0,17.0,48.3,102.06,,,Cloudy,katkam-20170517160000.jpg
2017-05-17 19:00,2017,5,17,19:00,13.3,8.4,72.0,15.0,9.0,32.2,102.06,,,Cloudy,katkam-20170517190000.jpg
2017-05-18 07:00,2017,5,18,07:00,12.4,9.1,80.0,10.0,13.0,48.3,102.15,,,Cloudy,katkam-20170518070000.jpg
2017-05-18 10:00,2017,5,18,10:00,13.8,8.9,72.0,22.0,13.0,48.3,102.18,,,Cloudy,katkam-20170518100000.jpg
2017-05-18 13:00,2017,5,18,13:00,15.3,9.5,68.0,23.0,13.0,48.3,102.11,,,Cloudy,katkam-20170518130000.jpg
2017-05-18 16:00,2017,5,18,16:00,15.2,8.7,65.0,24.0,8.0,48.3,102.02,,,Cloudy,katkam-20170518160000.jpg
2017-05-18 19:00,2017,5,18,19:00,14.4,9.3,71.0,30.0,6.0,32.2,101.91,,,Mainly Clear,katkam-20170518190000.jpg
2017-05-19 07:00,2017,5,19,07:00,13.0,8.9,76.0,14.0,5.0,48.3,102.05,,,Cloudy,katkam-20170519070000.jpg
2017-05-19 10:00,2017,5,19,10:00,14.2,9.7,74.0,25.0,13.0,48.3,102.06,,,Cloudy,katkam-20170519100000.jpg
2017-05-19 13:00,2017,5,19,13:00,16.1,8.7,61.0,26.0,9.0,48.3,102.0,,,Cloudy,katkam-20170519130000.jpg
2017-05-19 16:00,2017,5,19,16:00,15.6,10.8,73.0,28.0,12.0,48.3,101.92,,,Cloudy,katkam-20170519160000.jpg
2017-05-19 19:00,2017,5,19,19:00,14.4,11.0,80.0,30.0,10.0,32.2,101.87,,,Mostly Cloudy,katkam-20170519190000.jpg
2017-05-20 07:00,2017,5,20,07:00,13.5,9.8,78.0,19.0,4.0,48.3,102.14,,,Mainly Clear,katkam-20170520070000.jpg
2017-05-20 10:00,2017,5,20,10:00,16.2,10.8,70.0,29.0,16.0,48.3,102.22,,,Mainly Clear,katkam-20170520100000.jpg
2017-05-20 13:00,2017,5,20,13:00,17.3,12.1,71.0,28.0,16.0,48.3,102.21,,,Clear,katkam-20170520130000.jpg
2017-05-20 16:00,2017,5,20,16:00,18.2,12.1,67.0,28.0,16.0,48.3,102.12,,,Clear,katkam-20170520160000.jpg
2017-05-20 19:00,2017,5,20,19:00,16.4,12.0,75.0,29.0,9.0,48.3,102.04,,,Mainly Clear,katkam-20170520190000.jpg
2017-05-21 07:00,2017,5,21,07:00,15.6,11.6,77.0,30.0,6.0,48.3,102.45,,,Mostly Cloudy,katkam-20170521070000.jpg
2017-05-21 10:00,2017,5,21,10:00,17.4,12.6,73.0,28.0,11.0,48.3,102.45,,,Cloudy,katkam-20170521100000.jpg
2017-05-21 13:00,2017,5,21,13:00,18.8,12.6,67.0,29.0,17.0,48.3,102.36,,,Cloudy,katkam-20170521130000.jpg
2017-05-21 16:00,2017,5,21,16:00,17.9,13.3,74.0,29.0,21.0,48.3,102.23,,,Cloudy,katkam-20170521160000.jpg
2017-05-21 19:00,2017,5,21,19:00,17.2,13.0,76.0,30.0,17.0,48.3,102.1,,,Mainly Clear,katkam-20170521190000.jpg
2017-05-22 07:00,2017,5,22,07:00,16.8,10.5,66.0,36.0,3.0,48.3,102.2,,,Cloudy,katkam-20170522070000.jpg
2017-05-22 10:00,2017,5,22,10:00,18.2,11.1,63.0,23.0,11.0,48.3,102.16,,,Mostly Cloudy,katkam-20170522100000.jpg
2017-05-22 13:00,2017,5,22,13:00,20.1,13.6,66.0,29.0,17.0,48.3,102.05,,,Mainly Clear,katkam-20170522130000.jpg
2017-05-22 16:00,2017,5,22,16:00,20.6,13.7,64.0,28.0,10.0,48.3,101.81,,,Mainly Clear,katkam-20170522160000.jpg
2017-05-22 19:00,2017,5,22,19:00,17.5,13.3,76.0,24.0,10.0,48.3,101.69,,,Mainly Clear,katkam-20170522190000.jpg
2017-05-23 07:00,2017,5,23,07:00,17.3,11.6,69.0,9.0,8.0,48.3,101.56,,,Clear,katkam-20170523070000.jpg
2017-05-23 10:00,2017,5,23,10:00,18.4,12.0,66.0,26.0,15.0,48.3,101.45,,,Clear,katkam-20170523100000.jpg
2017-05-23 13:00,2017,5,23,13:00,21.5,14.3,63.0,11.0,18.0,48.3,101.25,25.0,,Clear,katkam-20170523130000.jpg
2017-05-23 16:00,2017,5,23,16:00,20.1,10.9,55.0,23.0,40.0,48.3,101.15,,,Mainly Clear,katkam-20170523160000.jpg
2017-05-23 19:00,2017,5,23,19:00,15.3,8.6,64.0,29.0,41.0,48.3,101.19,,,Mainly Clear,katkam-20170523190000.jpg
2017-05-24 07:00,2017,5,24,07:00,11.6,6.4,70.0,29.0,34.0,48.3,101.47,,,Mainly Clear,katkam-20170524070000.jpg
2017-05-24 10:00,2017,5,24,10:00,13.8,9.1,73.0,29.0,30.0,48.3,101.49,,,Mostly Cloudy,katkam-20170524100000.jpg
2017-05-24 13:00,2017,5,24,13:00,14.9,8.7,66.0,28.0,23.0,48.3,101.38,,,Mainly Clear,katkam-20170524130000.jpg
2017-05-24 16:00,2017,5,24,16:00,15.3,8.4,63.0,30.0,18.0,48.3,101.37,,,Mainly Clear,katkam-20170524160000.jpg
2017-05-24 19:00,2017,5,24,19:00,13.5,9.6,77.0,27.0,5.0,48.3,101.3,,,Mainly Clear,katkam-20170524190000.jpg
2017-05-25 07:00,2017,5,25,07:00,12.6,10.2,85.0,30.0,12.0,48.3,101.31,,,Mostly Cloudy,katkam-20170525070000.jpg
2017-05-25 10:00,2017,5,25,10:00,14.3,9.6,73.0,27.0,15.0,48.3,101.25,,,Clear,katkam-20170525100000.jpg
2017-05-25 13:00,2017,5,25,13:00,17.2,11.3,68.0,29.0,14.0,48.3,101.16,,,Clear,katkam-20170525130000.jpg
2017-05-25 16:00,2017,5,25,16:00,17.1,11.7,70.0,29.0,22.0,48.3,100.98,,,Clear,katkam-20170525160000.jpg
2017-05-25 19:00,2017,5,25,19:00,16.1,12.1,77.0,29.0,13.0,48.3,100.93,,,Clear,katkam-20170525190000.jpg
2017-05-26 07:00,2017,5,26,07:00,14.5,11.3,81.0,21.0,7.0,48.3,101.44,,,Clear,katkam-20170526070000.jpg
2017-05-26 10:00,2017,5,26,10:00,16.9,11.7,71.0,26.0,10.0,48.3,101.48,,,Clear,katkam-20170526100000.jpg
